order_id,customer_id,order_date,product_category,price,quantity,payment_method,region,revenue
357,3198,2024-12-22,Electronics,106.27,2,E-Wallet,Sulawesi,212.54
358,2438,2024-02-12,Sports,43.15,1,E-Wallet,Sumatra,43.15
359,4369,2024-09-13,Clothing,456.32,3,Credit Card,Kalimantan,1368.96
360,2634,2024-04-08,Books,312.89,3,Credit Card,Java,938.67
361,1262,2024-06-03,Clothing,354.75,4,E-Wallet,Sulawesi,1419.0
362,2787,2024-12-04,Sports,196.08,4,E-Wallet,Kalimantan,784.32
363,3191,2024-04-14,Clothing,124.6,4,Bank Transfer,Sulawesi,498.4
364,3393,2024-01-24,Clothing,267.66,2,E-Wallet,Kalimantan,535.32
365,1623,2024-12-15,Home,43.55,1,E-Wallet,Java,43.55
366,2016,2024-07-18,Books,400.99,3,Credit Card,Bali,1202.97
367,4643,2024-04-06,Home,328.98,1,Bank Transfer,Sulawesi,328.98
368,1880,2024-11-25,Books,382.01,2,Bank Transfer,Sulawesi,764.02
369,3049,2024-11-12,Sports,286.78,1,E-Wallet,Sumatra,286.78
370,3944,2024-02-14,Sports,291.07,3,E-Wallet,Sulawesi,873.21
371,2327,2024-03-29,Clothing,302.19,4,Credit Card,Bali,1208.76
372,3301,2024-11-25,Clothing,393.16,4,Bank Transfer,Sumatra,1572.64
373,4723,2024-11-13,Electronics,116.57,3,Bank Transfer,Sumatra,349.71
374,1452,2024-12-06,Books,342.36,4,Credit Card,Java,1369.44
375,4108,2024-02-04,Books,278.59,1,E-Wallet,Kalimantan,278.59
376,2183,2024-05-04,Sports,250.08,1,Credit Card,Bali,250.08
377,4062,2024-04-08,Clothing,272.75,1,Credit Card,Sulawesi,272.75
378,3056,2024-07-05,Electronics,139.74,2,Bank Transfer,Sumatra,279.48
379,4304,2024-07-28,Books,23.35,2,E-Wallet,Sumatra,46.7
380,4170,2024-06-14,Electronics,380.79,4,E-Wallet,Java,1523.16
381,2682,2024-01-25,Sports,458.51,2,E-Wallet,Bali,917.02
382,3863,2024-12-04,Clothing,242.98,4,Credit Card,Java,971.92
383,3255,2024-05-01,Clothing,419.76,3,Bank Transfer,Sumatra,1259.28
384,2154,2024-01-27,Sports,279.85,1,Bank Transfer,Bali,279.85
385,1403,2024-03-24,Electronics,465.5,2,E-Wallet,Kalimantan,931.0
386,3199,2024-01-12,Clothing,256.67,1,E-Wallet,Bali,256.67
387,3101,2024-12-04,Books,106.4,4,Credit Card,Bali,425.6
388,4191,2024-03-14,Home,435.71,4,Bank Transfer,Bali,1742.84
389,2696,2024-10-15,Sports,401.13,4,Credit Card,Sumatra,1604.52
390,4991,2024-10-20,Sports,202.02,2,E-Wallet,Sumatra,404.04
391,1627,2024-04-23,Electronics,421.75,4,E-Wallet,Sulawesi,1687.0
392,1586,2024-05-30,Electronics,9.48,2,E-Wallet,Sumatra,18.96
393,2648,2024-10-10,Clothing,400.87,3,E-Wallet,Sumatra,1202.6100000000001
394,2443,2024-07-03,Clothing,345.58,2,E-Wallet,Sulawesi,691.16
395,2445,2024-09-13,Clothing,192.94,2,Credit Card,Kalimantan,385.88
396,1103,2024-11-29,Sports,396.83,3,Bank Transfer,Sulawesi,1190.49
397,4923,2024-04-05,Electronics,67.7,3,Credit Card,Sumatra,203.10000000000002
398,1253,2024-04-28,Home,105.64,1,Credit Card,Bali,105.64
399,4298,2024-10-21,Electronics,269.12,4,Credit Card,Java,1076.48
400,4183,2024-02-11,Electronics,441.11,3,E-Wallet,Sumatra,1323.33
401,3557,2024-11-18,Clothing,69.4,4,E-Wallet,Sulawesi,277.6
402,2496,2024-09-29,Sports,284.31,4,E-Wallet,Kalimantan,1137.24
403,1098,2024-09-28,Electronics,377.8,1,E-Wallet,Sumatra,377.8
404,3200,2024-02-23,Home,372.96,4,E-Wallet,Kalimantan,1491.84
405,2884,2024-03-30,Home,315.84,3,Bank Transfer,Kalimantan,947.52
406,3961,2024-11-19,Electronics,470.76,4,E-Wallet,Bali,1883.04
407,2919,2024-03-14,Home,243.66,3,E-Wallet,Bali,730.98
408,1877,2024-04-23,Books,440.72,4,Credit Card,Java,1762.88
409,1337,2024-10-19,Home,311.69,1,E-Wallet,Java,311.69
410,4777,2024-11-08,Electronics,370.05,3,E-Wallet,Sumatra,1110.15
411,3869,2024-09-09,Home,235.09,2,Bank Transfer,Sumatra,470.18
412,4234,2024-06-11,Home,87.97,2,E-Wallet,Bali,175.94
413,4791,2024-02-23,Electronics,59.0,3,Credit Card,Kalimantan,177.0
414,1956,2024-01-18,Electronics,342.75,3,E-Wallet,Sumatra,1028.25
415,2704,2024-04-05,Electronics,191.36,3,Credit Card,Sulawesi,574.08
416,1160,2024-06-22,Electronics,285.9,4,E-Wallet,Java,1143.6
417,2603,2024-05-16,Clothing,374.29,4,Credit Card,Bali,1497.16
418,3848,2024-05-18,Clothing,394.31,1,E-Wallet,Sumatra,394.31
419,1397,2024-09-22,Clothing,257.28,4,E-Wallet,Bali,1029.12
420,2300,2024-01-05,Books,160.68,4,E-Wallet,Kalimantan,642.72
421,1815,2024-07-25,Home,389.06,1,Bank Transfer,Java,389.06
422,4987,2024-04-13,Books,210.6,4,Bank Transfer,Java,842.4
423,2527,2024-12-09,Home,468.68,4,E-Wallet,Sumatra,1874.72
424,2919,2024-06-17,Electronics,413.16,2,Credit Card,Sulawesi,826.32
425,2415,2024-10-16,Clothing,374.72,3,E-Wallet,Kalimantan,1124.16
426,2158,2024-08-23,Sports,124.42,4,Bank Transfer,Kalimantan,497.68
427,2218,2024-06-13,Electronics,184.57,3,Bank Transfer,Bali,553.71
428,1400,2024-04-18,Electronics,425.25,1,Bank Transfer,Kalimantan,425.25
429,1639,2024-09-18,Clothing,16.45,2,Credit Card,Java,32.9
430,4104,2024-06-07,Clothing,391.83,1,E-Wallet,Sumatra,391.83
431,3735,2024-05-06,Clothing,205.06,4,E-Wallet,Sulawesi,820.24
432,1459,2024-07-07,Electronics,400.68,4,E-Wallet,Sulawesi,1602.72
433,1954,2024-03-09,Clothing,278.43,1,Bank Transfer,Bali,278.43
434,4954,2024-07-12,Home,265.77,2,Bank Transfer,Java,531.54
435,1469,2024-03-08,Clothing,352.29,3,E-Wallet,Kalimantan,1056.8700000000001
436,4446,2024-04-19,Home,404.14,2,E-Wallet,Sulawesi,808.28
437,2045,2024-05-26,Home,348.26,1,E-Wallet,Sulawesi,348.26
438,3797,2024-09-01,Home,228.1,4,E-Wallet,Sulawesi,912.4
439,2693,2024-04-29,Electronics,163.81,4,E-Wallet,Kalimantan,655.24
440,3085,2024-12-19,Home,423.59,2,E-Wallet,Bali,847.18
441,3277,2024-07-09,Electronics,262.78,4,E-Wallet,Sumatra,1051.12
442,4436,2024-11-25,Clothing,392.81,4,E-Wallet,Sulawesi,1571.24
443,1562,2024-02-17,Home,497.88,1,E-Wallet,Kalimantan,497.88
444,3485,2024-03-23,Electronics,323.72,4,Credit Card,Bali,1294.88
445,2799,2024-03-04,Clothing,142.78,1,Credit Card,Sumatra,142.78
446,4354,2024-06-06,Electronics,433.45,3,E-Wallet,Sumatra,1300.35
447,3074,2024-09-22,Electronics,140.47,4,Credit Card,Sumatra,561.88
448,1225,2024-09-18,Clothing,133.9,1,Bank Transfer,Sumatra,133.9
449,4348,2024-06-13,Books,41.6,4,Bank Transfer,Sulawesi,166.4
450,1797,2024-09-17,Clothing,43.89,3,Credit Card,Java,131.67000000000002
451,4680,2024-11-17,Clothing,431.85,2,E-Wallet,Sulawesi,863.7
452,3331,2024-06-07,Home,119.21,2,E-Wallet,Java,238.42
453,3926,2024-10-07,Home,58.8,3,Credit Card,Sumatra,176.39999999999998
454,1959,2024-07-27,Books,179.53,1,Bank Transfer,Java,179.53
455,2504,2024-01-08,Books,358.2,3,Bank Transfer,Java,1074.6
456,1452,2024-03-07,Sports,173.12,1,Credit Card,Bali,173.12
457,4067,2024-09-14,Books,158.09,3,Credit Card,Bali,474.27
458,4900,2024-07-02,Electronics,246.59,3,E-Wallet,Kalimantan,739.77
459,1815,2024-09-23,Home,15.49,2,Credit Card,Kalimantan,30.98
460,1658,2024-04-26,Books,248.08,4,Credit Card,Bali,992.32
461,4587,2024-04-04,Home,495.06,4,Bank Transfer,Kalimantan,1980.24
462,1546,2024-11-26,Books,400.68,4,E-Wallet,Java,1602.72
463,2215,2024-03-15,Electronics,39.89,2,Credit Card,Sulawesi,79.78
464,4120,2024-04-23,Clothing,329.14,4,E-Wallet,Bali,1316.56
465,4583,2024-02-17,Books,233.25,4,Credit Card,Sumatra,933.0
466,1016,2024-09-24,Clothing,413.99,1,Credit Card,Bali,413.99
467,4243,2024-10-28,Sports,53.77,1,E-Wallet,Sulawesi,53.77
468,2243,2024-05-13,Electronics,120.2,3,Credit Card,Java,360.6
469,3205,2024-05-23,Home,396.61,2,E-Wallet,Kalimantan,793.22
470,3524,2024-11-24,Books,425.35,3,Credit Card,Sulawesi,1276.0500000000002
471,2069,2024-02-01,Clothing,267.01,2,Bank Transfer,Sulawesi,534.02
472,4444,2024-11-21,Electronics,14.75,1,Bank Transfer,Sulawesi,14.75
473,3565,2024-09-04,Electronics,447.39,1,Credit Card,Bali,447.39
474,3146,2024-08-22,Books,194.47,1,E-Wallet,Sulawesi,194.47
475,4963,2024-06-01,Sports,24.64,3,Bank Transfer,Sumatra,73.92
476,2768,2024-01-07,Electronics,410.31,2,Bank Transfer,Kalimantan,820.62
477,2060,2024-03-04,Electronics,211.94,1,E-Wallet,Sumatra,211.94
478,3327,2024-06-06,Sports,99.05,3,Bank Transfer,Kalimantan,297.15
479,4420,2024-01-15,Sports,401.78,1,E-Wallet,Sulawesi,401.78
480,3544,2024-03-22,Electronics,231.57,3,Credit Card,Bali,694.71
481,1301,2024-02-27,Clothing,305.87,3,Bank Transfer,Sumatra,917.61
482,1180,2024-12-20,Sports,412.45,2,E-Wallet,Sumatra,824.9
483,1606,2024-10-31,Home,263.6,2,E-Wallet,Sumatra,527.2
484,4170,2024-07-30,Books,59.69,1,E-Wallet,Sulawesi,59.69
485,1699,2024-12-01,Clothing,482.06,4,E-Wallet,Bali,1928.24
486,1992,2024-06-26,Home,146.84,2,E-Wallet,Java,293.68
487,2139,2024-10-17,Home,497.15,4,Bank Transfer,Bali,1988.6
488,1190,2024-08-27,Books,7.98,4,E-Wallet,Java,31.92
489,3300,2024-06-19,Clothing,244.48,3,Bank Transfer,Java,733.4399999999999
490,1980,2024-04-09,Electronics,353.94,1,Bank Transfer,Kalimantan,353.94
491,3975,2024-12-18,Clothing,453.62,4,Bank Transfer,Kalimantan,1814.48
492,3006,2024-02-04,Books,391.27,4,Credit Card,Bali,1565.08
493,2184,2024-12-29,Clothing,131.54,2,Credit Card,Java,263.08
494,4327,2024-01-15,Clothing,125.44,2,Credit Card,Java,250.88
495,4394,2024-06-11,Home,181.51,4,Bank Transfer,Kalimantan,726.04
496,1127,2024-10-01,Electronics,59.72,3,Credit Card,Java,179.16
497,3065,2024-05-07,Electronics,336.44,1,E-Wallet,Java,336.44
498,2816,2024-01-04,Clothing,470.92,1,E-Wallet,Java,470.92
499,2758,2024-09-19,Home,322.84,3,E-Wallet,Java,968.52
500,3613,2024-07-01,Sports,269.02,4,Credit Card,Bali,1076.08
501,1569,2024-05-04,Sports,254.16,3,Credit Card,Bali,762.48
502,2346,2024-08-12,Books,298.34,3,Bank Transfer,Sumatra,895.02
503,2895,2024-07-04,Clothing,356.75,4,E-Wallet,Sulawesi,1427.0
504,3733,2024-05-25,Sports,398.52,2,E-Wallet,Sulawesi,797.04
505,4863,2024-08-23,Electronics,350.67,2,Credit Card,Sumatra,701.34
506,1625,2024-02-29,Electronics,353.99,2,E-Wallet,Kalimantan,707.98
507,4359,2024-03-08,Electronics,476.11,1,E-Wallet,Bali,476.11
508,3901,2024-02-25,Clothing,450.17,3,Bank Transfer,Bali,1350.51
509,2686,2024-06-19,Electronics,412.84,3,E-Wallet,Java,1238.52
510,4009,2024-01-30,Clothing,26.46,1,Credit Card,Bali,26.46
511,4710,2024-03-23,Home,336.09,3,Credit Card,Sulawesi,1008.27
512,1154,2024-06-11,Clothing,230.22,4,Credit Card,Kalimantan,920.88
513,3537,2024-09-08,Home,310.71,3,E-Wallet,Sulawesi,932.1299999999999
514,2409,2024-04-30,Clothing,344.71,4,Bank Transfer,Java,1378.84
515,1784,2024-04-15,Electronics,358.75,2,E-Wallet,Bali,717.5
516,4175,2024-04-01,Electronics,435.37,1,E-Wallet,Bali,435.37
517,4464,2024-02-02,Electronics,455.45,3,Credit Card,Bali,1366.35
518,4882,2024-07-29,Electronics,305.38,1,Credit Card,Kalimantan,305.38
519,1245,2024-09-28,Home,447.61,4,Credit Card,Bali,1790.44
520,4247,2024-04-03,Sports,383.49,2,E-Wallet,Bali,766.98
521,4110,2024-09-23,Clothing,105.35,1,Credit Card,Sumatra,105.35
522,2500,2024-06-12,Clothing,22.48,1,Credit Card,Sumatra,22.48
523,2705,2024-03-07,Sports,9.89,3,Credit Card,Sumatra,29.67
524,3806,2024-12-17,Electronics,295.38,4,Bank Transfer,Sulawesi,1181.52
525,1537,2024-04-15,Electronics,263.19,3,E-Wallet,Bali,789.5699999999999
526,2890,2024-10-20,Home,349.7,3,Credit Card,Java,1049.1
527,2841,2024-11-15,Home,422.2,2,E-Wallet,Sulawesi,844.4
528,1920,2024-03-08,Home,86.4,4,Bank Transfer,Sulawesi,345.6
529,3455,2024-02-12,Sports,428.93,1,Bank Transfer,Sulawesi,428.93
530,1524,2024-10-23,Electronics,53.55,4,E-Wallet,Java,214.2
531,3875,2024-02-14,Clothing,442.21,4,Bank Transfer,Bali,1768.84
532,2529,2024-04-22,Electronics,425.99,2,Credit Card,Sulawesi,851.98
533,3950,2024-09-23,Sports,349.99,1,Bank Transfer,Sulawesi,349.99
534,4896,2024-12-23,Books,153.51,1,Bank Transfer,Java,153.51
535,1035,2024-06-07,Clothing,51.24,2,Bank Transfer,Sumatra,102.48
536,1684,2024-03-01,Electronics,390.15,4,E-Wallet,Sulawesi,1560.6
537,1019,2024-11-08,Clothing,112.85,3,Credit Card,Java,338.54999999999995
538,3368,2024-01-21,Electronics,223.26,2,Credit Card,Bali,446.52
539,4847,2024-04-15,Clothing,267.78,3,Bank Transfer,Sumatra,803.3399999999999
540,3559,2024-01-29,Home,344.29,3,E-Wallet,Sumatra,1032.8700000000001
541,1399,2024-02-20,Books,246.28,2,Credit Card,Java,492.56
542,3701,2024-09-27,Clothing,348.79,3,Credit Card,Java,1046.3700000000001
543,1971,2024-04-18,Electronics,407.95,2,Bank Transfer,Sumatra,815.9
544,2906,2024-01-02,Electronics,357.97,1,E-Wallet,Sulawesi,357.97
545,3518,2024-10-19,Electronics,153.25,3,Bank Transfer,Sumatra,459.75
546,2166,2024-02-05,Electronics,447.67,1,E-Wallet,Bali,447.67
547,2115,2024-05-06,Sports,277.53,3,Bank Transfer,Sumatra,832.5899999999999
548,4425,2024-11-06,Electronics,235.36,3,Credit Card,Sulawesi,706.08
549,1833,2024-10-18,Books,289.65,3,E-Wallet,Bali,868.9499999999999
550,2823,2024-10-26,Home,244.19,4,E-Wallet,Sulawesi,976.76
551,3774,2024-05-19,Home,378.78,3,Credit Card,Kalimantan,1136.34
552,2982,2024-02-25,Clothing,213.23,3,Bank Transfer,Sumatra,639.6899999999999
553,1853,2024-10-28,Home,389.48,1,Credit Card,Bali,389.48
554,1050,2024-01-14,Clothing,381.28,3,Credit Card,Sumatra,1143.84
555,4736,2024-07-03,Clothing,142.05,2,Credit Card,Bali,284.1
556,4769,2024-09-01,Clothing,52.49,3,Credit Card,Bali,157.47
557,1574,2024-12-31,Books,426.22,1,E-Wallet,Kalimantan,426.22
558,4261,2024-10-31,Clothing,88.62,4,Bank Transfer,Sumatra,354.48
559,2148,2024-08-28,Clothing,20.44,1,Bank Transfer,Sumatra,20.44
560,3197,2024-07-24,Clothing,204.15,2,Credit Card,Sulawesi,408.3
561,3361,2024-03-14,Electronics,130.8,2,E-Wallet,Bali,261.6
562,3617,2024-05-24,Electronics,114.08,3,E-Wallet,Java,342.24
563,4413,2024-12-27,Electronics,90.3,2,E-Wallet,Bali,180.6
564,3352,2024-12-11,Home,375.85,1,Credit Card,Sulawesi,375.85
565,2715,2024-08-12,Clothing,392.79,1,Bank Transfer,Sulawesi,392.79
566,1681,2024-12-15,Sports,27.96,4,Bank Transfer,Sumatra,111.84
567,1837,2024-07-12,Sports,275.67,1,Credit Card,Kalimantan,275.67
568,4854,2024-05-29,Electronics,71.9,1,Bank Transfer,Bali,71.9
569,2077,2024-08-29,Home,252.28,3,Credit Card,Kalimantan,756.84
570,4050,2024-05-23,Sports,177.23,2,Bank Transfer,Sulawesi,354.46
571,3491,2024-01-12,Home,104.9,1,Bank Transfer,Bali,104.9
572,3660,2024-11-13,Home,474.29,3,E-Wallet,Sumatra,1422.8700000000001
573,4040,2024-08-05,Sports,478.59,3,E-Wallet,Sulawesi,1435.77
574,3311,2024-08-28,Electronics,284.17,2,Credit Card,Sulawesi,568.34
575,4124,2024-05-22,Sports,98.08,3,E-Wallet,Java,294.24
576,2595,2024-02-22,Clothing,293.72,4,Credit Card,Sulawesi,1174.88
577,4051,2024-05-31,Home,464.61,1,Credit Card,Sulawesi,464.61
578,4691,2024-04-06,Electronics,191.99,4,Credit Card,Java,767.96
579,1004,2024-04-21,Sports,73.18,2,Bank Transfer,Sumatra,146.36
580,2126,2024-07-07,Clothing,348.38,4,Credit Card,Bali,1393.52
581,2219,2024-04-04,Home,329.85,4,Credit Card,Java,1319.4
582,1773,2024-03-03,Sports,5.69,2,E-Wallet,Sumatra,11.38
583,1876,2024-01-29,Books,427.53,3,Bank Transfer,Bali,1282.59
584,1991,2024-08-10,Sports,332.07,4,Bank Transfer,Sulawesi,1328.28
585,3931,2024-09-27,Electronics,101.87,2,Bank Transfer,Java,203.74
586,4421,2024-01-18,Books,6.6,4,Bank Transfer,Sulawesi,26.4
587,1046,2024-06-16,Home,486.29,3,Credit Card,Kalimantan,1458.8700000000001
588,3914,2024-11-09,Home,378.57,4,Bank Transfer,Sumatra,1514.28
589,3870,2024-04-05,Books,185.7,1,Bank Transfer,Kalimantan,185.7
590,3983,2024-09-30,Electronics,219.23,1,Credit Card,Java,219.23
591,4891,2024-11-11,Electronics,271.74,4,Credit Card,Sumatra,1086.96
592,3703,2024-10-14,Home,360.72,1,Credit Card,Java,360.72
593,1268,2024-08-16,Sports,90.6,1,E-Wallet,Java,90.6
594,1369,2024-11-04,Clothing,101.89,3,E-Wallet,Bali,305.67
595,1635,2024-03-18,Home,28.89,3,Bank Transfer,Kalimantan,86.67
596,2129,2024-07-23,Clothing,492.97,4,E-Wallet,Sumatra,1971.88
597,2693,2024-01-17,Home,438.41,2,Bank Transfer,Sumatra,876.82
598,2682,2024-09-25,Sports,278.71,1,Credit Card,Sumatra,278.71
599,1656,2024-01-11,Electronics,217.99,2,Bank Transfer,Java,435.98
600,1119,2024-04-16,Home,122.53,4,Credit Card,Sulawesi,490.12
601,1830,2024-11-06,Sports,299.52,4,Bank Transfer,Kalimantan,1198.08
602,2810,2024-11-10,Clothing,346.8,4,E-Wallet,Kalimantan,1387.2
603,4675,2024-03-06,Clothing,346.15,4,Credit Card,Sumatra,1384.6
604,2081,2024-02-18,Electronics,8.19,2,Credit Card,Bali,16.38
605,2974,2024-03-12,Sports,352.51,1,Bank Transfer,Sulawesi,352.51
606,2369,2024-07-11,Clothing,433.85,3,Credit Card,Sulawesi,1301.5500000000002
607,1740,2024-03-30,Clothing,61.88,2,E-Wallet,Kalimantan,123.76
608,4545,2024-04-01,Clothing,378.91,3,Credit Card,Sulawesi,1136.73
609,1116,2024-03-22,Clothing,412.5,4,E-Wallet,Sulawesi,1650.0
610,2853,2024-01-03,Sports,141.7,1,Credit Card,Kalimantan,141.7
611,3838,2024-11-23,Sports,357.49,3,E-Wallet,Bali,1072.47
612,2150,2024-10-28,Clothing,52.89,2,E-Wallet,Sumatra,105.78
613,4464,2024-10-28,Home,326.36,3,E-Wallet,Kalimantan,979.08
614,2931,2024-02-08,Sports,257.61,2,Bank Transfer,Sulawesi,515.22
615,2012,2024-10-17,Clothing,425.68,1,Credit Card,Kalimantan,425.68
616,2664,2024-10-09,Electronics,228.72,1,E-Wallet,Sulawesi,228.72
617,2081,2024-09-04,Books,216.91,1,Credit Card,Kalimantan,216.91
618,1633,2024-04-14,Home,467.22,2,Credit Card,Bali,934.44
619,1512,2024-04-17,Home,467.46,2,E-Wallet,Sulawesi,934.92
620,4822,2024-06-17,Electronics,22.68,1,E-Wallet,Sumatra,22.68
621,3849,2024-10-23,Sports,245.35,1,E-Wallet,Java,245.35
622,2119,2024-11-10,Home,84.67,4,E-Wallet,Sulawesi,338.68
623,4709,2024-07-23,Sports,140.48,1,Credit Card,Kalimantan,140.48
624,2141,2024-11-06,Books,334.74,4,E-Wallet,Sumatra,1338.96
625,1559,2024-07-20,Books,69.0,1,Credit Card,Java,69.0
626,4672,2024-07-02,Books,10.58,1,Credit Card,Sulawesi,10.58
627,1487,2024-05-12,Electronics,364.93,1,Bank Transfer,Kalimantan,364.93
628,4308,2024-01-17,Books,322.47,1,Credit Card,Bali,322.47
629,4956,2024-04-10,Electronics,451.82,2,Bank Transfer,Sulawesi,903.64
630,1896,2024-12-20,Books,273.44,2,Credit Card,Bali,546.88
631,4343,2024-04-30,Clothing,472.94,3,Bank Transfer,Java,1418.82
632,2212,2024-04-07,Home,306.61,1,Credit Card,Java,306.61
633,1703,2024-01-24,Electronics,196.64,3,Credit Card,Java,589.92
634,2470,2024-07-19,Sports,306.19,2,E-Wallet,Java,612.38
635,1580,2024-03-25,Electronics,375.84,1,Credit Card,Sumatra,375.84
636,3837,2024-08-11,Clothing,177.03,1,Credit Card,Sulawesi,177.03
637,3908,2024-03-12,Sports,189.4,1,Bank Transfer,Bali,189.4
638,3294,2024-08-15,Home,316.82,2,Bank Transfer,Sulawesi,633.64
639,4147,2024-10-15,Electronics,230.52,4,Bank Transfer,Java,922.08
640,1153,2024-04-07,Clothing,265.85,4,Bank Transfer,Sumatra,1063.4
641,2679,2024-12-29,Electronics,491.13,3,E-Wallet,Sulawesi,1473.3899999999999
642,4506,2024-07-04,Home,26.67,4,E-Wallet,Sulawesi,106.68
643,1996,2024-09-29,Books,325.71,1,Bank Transfer,Kalimantan,325.71
644,4157,2024-11-25,Home,461.83,3,Bank Transfer,Bali,1385.49
645,3744,2024-01-04,Electronics,121.92,3,Credit Card,Bali,365.76
646,4356,2024-11-01,Clothing,109.95,1,Bank Transfer,Kalimantan,109.95
647,2243,2024-03-15,Books,184.68,3,Credit Card,Bali,554.04
648,2092,2024-05-22,Electronics,41.67,3,Credit Card,Sumatra,125.01
649,4118,2024-01-28,Home,282.34,4,Credit Card,Sulawesi,1129.36
650,2008,2024-03-30,Clothing,324.5,2,Credit Card,Java,649.0
651,3141,2024-05-22,Sports,410.84,2,E-Wallet,Bali,821.68
652,2773,2024-08-28,Books,37.76,4,Credit Card,Java,151.04
653,1957,2024-09-26,Clothing,220.91,3,Bank Transfer,Bali,662.73
654,4059,2024-11-04,Home,393.18,4,E-Wallet,Sumatra,1572.72
655,1452,2024-07-02,Home,385.31,2,Bank Transfer,Sulawesi,770.62
656,2227,2024-07-10,Clothing,41.45,3,E-Wallet,Sumatra,124.35000000000001
657,3959,2024-07-14,Clothing,10.64,2,E-Wallet,Sulawesi,21.28
658,3265,2024-09-20,Home,392.75,2,E-Wallet,Bali,785.5
659,3521,2024-11-27,Electronics,73.3,2,Credit Card,Java,146.6
660,3479,2024-08-12,Sports,291.01,2,E-Wallet,Bali,582.02
661,3388,2024-02-04,Electronics,51.65,2,Bank Transfer,Kalimantan,103.3
662,1550,2024-08-23,Electronics,151.28,3,Bank Transfer,Kalimantan,453.84000000000003
663,2635,2024-07-13,Clothing,83.23,1,Credit Card,Bali,83.23
664,2312,2024-02-14,Electronics,369.52,3,Bank Transfer,Bali,1108.56
665,4325,2024-06-18,Clothing,338.0,4,E-Wallet,Sulawesi,1352.0
666,2757,2024-08-28,Clothing,71.98,4,Credit Card,Java,287.92
667,1356,2024-05-16,Sports,34.37,3,Bank Transfer,Kalimantan,103.10999999999999
668,3070,2024-02-26,Books,235.84,1,E-Wallet,Bali,235.84
669,2785,2024-08-31,Sports,101.8,4,Credit Card,Bali,407.2
670,3569,2024-02-25,Electronics,9.03,3,Bank Transfer,Sumatra,27.089999999999996
671,2781,2024-10-25,Books,135.82,3,Credit Card,Bali,407.46
672,4908,2024-11-01,Clothing,111.55,1,Bank Transfer,Sulawesi,111.55
673,4171,2024-06-04,Clothing,344.05,4,E-Wallet,Bali,1376.2
674,3849,2024-07-29,Clothing,431.13,4,E-Wallet,Java,1724.52
675,4251,2024-05-18,Clothing,122.63,4,E-Wallet,Sulawesi,490.52
676,4294,2024-07-31,Books,115.41,1,Credit Card,Bali,115.41
677,4977,2024-07-31,Clothing,196.94,4,E-Wallet,Kalimantan,787.76
678,3809,2024-04-23,Home,90.42,3,Credit Card,Java,271.26
679,4730,2024-08-12,Electronics,473.67,1,E-Wallet,Sumatra,473.67
680,3489,2024-07-08,Sports,125.55,1,E-Wallet,Kalimantan,125.55
681,2631,2024-12-02,Sports,51.2,1,E-Wallet,Sumatra,51.2
682,3816,2024-08-02,Clothing,280.66,3,Bank Transfer,Kalimantan,841.98
683,2015,2024-04-12,Home,271.12,4,Bank Transfer,Kalimantan,1084.48
684,2348,2024-02-01,Sports,317.8,3,E-Wallet,Kalimantan,953.4000000000001
685,1515,2024-03-02,Home,483.52,1,Bank Transfer,Sulawesi,483.52
686,4087,2024-02-13,Home,165.13,2,Credit Card,Kalimantan,330.26
687,3839,2024-12-12,Home,182.99,4,E-Wallet,Bali,731.96
688,1335,2024-08-06,Electronics,171.84,1,E-Wallet,Bali,171.84
689,2782,2024-06-11,Home,316.17,3,Credit Card,Bali,948.51
690,3305,2024-06-08,Clothing,304.01,4,Credit Card,Sumatra,1216.04
691,1496,2024-02-06,Clothing,266.76,2,Bank Transfer,Kalimantan,533.52
692,1895,2024-11-24,Books,185.34,3,Credit Card,Sumatra,556.02
693,3207,2024-06-11,Electronics,216.69,2,Credit Card,Sumatra,433.38
694,4546,2024-08-23,Clothing,397.29,1,E-Wallet,Kalimantan,397.29
695,1851,2024-12-21,Electronics,306.58,3,E-Wallet,Bali,919.74
696,2687,2024-05-23,Electronics,359.57,4,Credit Card,Bali,1438.28
697,2931,2024-09-18,Clothing,141.98,3,Bank Transfer,Bali,425.93999999999994
698,3737,2024-10-26,Books,456.19,4,Credit Card,Bali,1824.76
699,4746,2024-06-25,Clothing,22.41,2,Bank Transfer,Kalimantan,44.82
700,3427,2024-04-03,Home,299.87,1,Credit Card,Sulawesi,299.87
701,2568,2024-07-22,Electronics,407.11,4,Bank Transfer,Java,1628.44
702,1956,2024-10-26,Home,433.81,2,Credit Card,Bali,867.62
703,3738,2024-05-27,Books,163.18,4,Bank Transfer,Sulawesi,652.72
704,4498,2024-05-01,Clothing,232.58,1,E-Wallet,Kalimantan,232.58
705,2636,2024-01-08,Sports,22.27,3,Bank Transfer,Sulawesi,66.81
